,id,index,longitude,wind_direction,latitude,humidity,temperature_10cm,wind_direction_degrees,temperature,wind_blast,wind_speedMS,visibility_meters,wind_speedBF,sun_intensity,datetime,water_flow,waves_height,water_drainage,water_level,water_level_belgium_border,tide
942,943,57,5.281112411981763,,52.69148799099862,,,,,,,,,,2017-12-06T15:10:00Z,,,,-28.0,,
943,944,304,4.578470146210813,,51.91645299463047,,,,,,,,,,2017-12-06T15:10:00Z,,,,29.0,,
944,945,17,5.41136046559806,,53.17566999203583,,,,,,,,,,2017-12-06T15:10:00Z,,,,-12.0,,
945,946,330,4.627970160775722,,51.89102999426538,,,,,,,,,,2017-12-06T15:10:00Z,,,,24.0,,
946,947,104,5.925390882625113,,52.55158000056485,,,,,,,,,,2017-12-06T15:10:00Z,,,,-2.0,,
947,948,189,3.8652760248622453,,51.54397099769308,,,,,,,,,,2017-12-06T15:10:00Z,,,,136.0,,
948,949,19,5.337615428289499,,53.069108991628454,,,,,,,,,,2017-12-06T15:10:00Z,,,,-15.0,,
949,950,495,5.943141016598551,,51.16007999567095,,,,,,,,,,2017-12-06T15:10:00Z,,,,1717.0,,
950,951,408,5.432670541198238,,51.80980998934338,,,,,,,,,,2017-12-06T15:10:00Z,,,,112.0,,
951,952,121,3.66987401114,,51.92574499795054,,,,,,,,,,2017-12-06T15:10:00Z,,,,140.0,,
952,953,72,5.710420682810218,,52.841919994833766,,,,,,,,,,2017-12-06T15:10:00Z,,,,-14.0,,
953,954,302,4.451622114573794,,51.830297995433796,,,,,,,,,,2017-12-06T15:10:00Z,,,,56.0,,
954,955,344,4.154265056941961,,51.95685999692893,,,,,,,,,,2017-12-06T15:00:00Z,,7.0,,138.0,,
955,956,345,4.159720057729448,,51.96005999690299,,,,,,,,,,2017-12-06T15:00:00Z,,15.0,,136.0,,
956,957,124,4.719720187600467,,52.00657999363898,,,,,,,,,,2017-12-06T15:10:00Z,,,,6.0,,
957,958,279,4.622530161817602,,51.704829994219146,,,,,,,,,,2017-12-06T15:10:00Z,,,,35.0,,
958,959,89,6.100971051399287,,52.56389001015297,,,,,,,,,,2017-12-06T15:10:00Z,,,,-8.0,,
959,960,157,5.850670869103737,,51.852439995231904,,,,,,,,,,2017-12-06T15:10:00Z,,,,769.0,,
960,961,24,4.8512202130140585,,53.0410299933932,,,,,,,,,,2017-12-06T15:10:00Z,,,,-70.0,,
961,962,44,5.470695544624237,,52.26155999042818,,,,,,,,,,2017-12-06T15:10:00Z,,,,-32.0,,
962,963,201,3.6766990117012535,,51.72005299794776,,,,,,,,,,2017-12-06T15:10:00Z,,,,179.0,,
963,964,398,5.132406358324168,,51.99338199055607,,,,,,,,,,2017-12-06T15:10:00Z,,,,77.0,,
964,965,262,3.997440038434617,,51.44566999738871,,,,,,,,,,2017-12-06T15:00:00Z,,23.0,,277.0,,
965,966,448,5.727670792102012,,51.39521999071397,,,,,,,,,,2017-12-06T15:00:00Z,,,,2510.0,,
966,967,449,5.726277790821731,,51.39609599068752,,,,,,,,,,2017-12-06T15:00:00Z,,,,2258.0,,
967,968,362,4.3125310842195175,,51.89181399622587,,,,,,,,,,2017-12-06T15:10:00Z,,,,94.0,,
968,969,192,3.6822270120964715,,51.619567997943385,,,,,,,,,,2017-12-06T15:00:00Z,,999999999.0,,182.0,,
969,970,395,5.404522514973957,,51.974870989652786,,,,,,,,,,2017-12-06T15:10:00Z,,,,355.0,,
970,971,253,4.230555072321068,,51.42502999654794,,,,,,,,,,2017-12-06T15:00:00Z,,,,8.0,,
971,972,416,6.113066187897785,,51.318543004985756,,,,,,,,,,2017-12-06T15:10:00Z,,,,1412.0,,
972,973,417,6.118031191871577,,51.33553000539113,,,,,,,,,,2017-12-06T15:10:00Z,,,,1173.0,,
973,974,41,4.722710181462331,,52.433276993860005,,,,,,,,,,2017-12-06T15:10:00Z,,,,-41.0,,
974,975,472,5.699227803139585,,50.86919298855572,,,,,,,,,,2017-12-06T15:10:00Z,,,,4408.0,,
975,976,357,4.3495600914941885,,51.89996999604536,,,,,,,,,,2017-12-06T15:10:00Z,,,,85.0,,
976,977,277,5.016527307600463,,51.82199999115062,,,,,,,,,,2017-12-06T15:10:00Z,,,,93.0,,
977,978,86,6.180061177232325,,52.15336001400925,,,,,,,,,,2017-12-06T15:10:00Z,,,,491.0,,
978,979,152,5.970971002624847,,51.64543999889698,,,,,,,,,,2017-12-06T15:10:00Z,,,,821.0,,
979,980,366,4.499762125358601,,51.92001999516033,,,,,,,,,,2017-12-06T15:10:00Z,,,,52.0,,
980,981,492,5.982331054295662,,51.200499997456106,,,,,,,,,,2017-12-06T15:10:00Z,,,,1686.0,,
981,982,388,4.992420302661912,,51.59655999110406,,,,,,,,,,2017-12-06T15:10:00Z,,,,785.0,,
982,983,145,6.039921053531767,,51.86947000328196,,,,,,,,,,2017-12-06T15:10:00Z,,,,939.0,,
983,984,60,5.231194391110055,,52.532138990857476,,,,,,,,,,2017-12-06T15:00:00Z,,36.0,,-25.0,,
984,985,181,3.8258400212266803,,51.74858399776717,,,,,,,,,,2017-12-06T15:10:00Z,,,,167.0,,
985,986,69,5.559000579194759,,52.74830999220229,,,,,,,,,,2017-12-06T15:00:00Z,,47.0,,-15.0,,
986,987,63,5.224000374083645,,52.91222199144204,,,,,,,,,,2017-12-06T15:00:00Z,,50.0,,-18.0,,
987,988,389,5.035530323172647,,51.58213999073932,,,,,,,,,,2017-12-06T15:00:00Z,,,,1264.0,,
988,989,463,5.654330721734371,,51.520609990013135,,,,,,,,,,2017-12-06T15:10:00Z,,,,1501.0,,
989,990,464,5.653569721069154,,51.52126399000422,,,,,,,,,,2017-12-06T15:10:00Z,,,,1316.0,,
990,991,370,4.282920079259065,,51.80554999635876,,,,,,,,,,2017-12-06T15:00:00Z,,,,37.0,,
991,992,489,5.849780926722001,,51.106499992394795,,,,,,,,,,2017-12-06T15:10:00Z,,,,3278.0,,
992,993,271,3.974295034906455,,51.73870999746273,,,,,,,,,,2017-12-06T15:00:00Z,,,,-16.0,,
993,994,230,3.548116006382992,,51.40150299804304,,,,,,,,,,2017-11-24T08:30:00Z,,,,-93.0,,
994,995,182,3.827374021347628,,51.748216997764736,,,,,,,,,,2017-12-06T15:10:00Z,,,,-16.0,,
995,996,48,5.139052351039322,,52.32606799095573,,,,,,,,,,2017-12-06T15:10:00Z,,,,-33.0,,
996,997,490,6.004331072374613,,51.260439998722234,,,,,,,,,,2017-12-06T15:10:00Z,,,,1432.0,,
997,998,117,5.207448415374449,,51.49794298938899,,,,,,,,,,2017-12-06T15:10:00Z,,,,1501.0,,
998,999,235,3.819895021544931,,51.33630399776843,,,,,,,,,,2017-12-06T15:10:00Z,,,,275.0,,
999,1000,511,5.333190411823557,,53.42793999222983,,,,,,,,,,2017-12-06T15:00:00Z,,,,-91.0,,
1000,1001,373,4.795950218022673,,51.78070999289553,,,,,,,,,,2017-12-06T15:00:00Z,,,,88.0,,
1001,1002,411,5.902689961100705,,51.32655899490062,,,,,,,,,,2017-12-06T14:50:00Z,,,,3111.0,,
1002,1003,378,4.8211322277200255,,51.761709992670625,,,,,,,,,,2017-12-06T15:00:00Z,,,,48.0,,
1003,1004,450,5.701390767966865,,51.41563999034644,,,,,,,,,,2017-12-06T15:00:00Z,,,,2259.0,,
1004,1005,451,5.701030767579599,,51.41691299034325,,,,,,,,,,2017-12-06T15:00:00Z,,,,2061.0,,
1005,1006,176,3.047219999996274,,51.39527399811556,,,,,,,,,,2017-12-06T14:30:00Z,,77.0,,205.0,,
1006,1007,177,3.1194520000664197,,51.36139199812204,,,,,,,,,,2017-12-06T14:30:00Z,,87.0,,212.0,,
1007,1008,179,3.200007000309769,,51.39055399811528,,,,,,,,,,2017-12-06T15:00:00Z,,,,210.0,,
1008,1009,118,5.207720415514109,,51.49821998939094,,,,,,,,,,2017-12-06T15:10:00Z,,,,1500.0,,
1009,1010,119,5.206137414620025,,51.49815698940135,,,,,,,,,,2017-12-06T15:10:00Z,,,,1261.0,,
1010,1011,87,6.054781009804161,,52.50867000696174,,,,,,,,,,2017-12-06T15:10:00Z,,,,82.0,,
1011,1012,156,5.865060889718394,,51.75893999533632,,,,,,,,,,2017-12-06T15:10:00Z,,,,791.0,,
1012,1013,405,5.630527679295606,,51.90049999081709,,,,,,,,,,2017-12-06T15:10:00Z,,,,627.0,,
1013,1014,12,2.4391699931508315,,51.38944499803639,,,,,,,,,,2017-12-06T14:30:00Z,,101.0,,201.0,,
1014,1015,9,2.7294479992152154,,51.150832998117934,,,,,,,,,,2017-12-06T15:00:00Z,,,,238.0,,
1015,1016,453,5.684527751521814,,51.44769799019489,,,,,,,,,,2017-12-06T14:40:00Z,,,,2063.0,,
1016,1017,438,5.5301216199468035,,51.60913798918146,,,,,,,,,,2017-12-06T15:00:00Z,,,,850.0,,
1017,1018,439,5.531560621041423,,51.608559989190795,,,,,,,,,,2017-12-06T15:00:00Z,,,,1057.0,,
1018,1019,273,4.033445041326505,,51.82702899731175,,,,,,,,,,2017-12-06T15:10:00Z,,,,208.0,,
1019,1020,524,6.756671733788826,,53.465930111765324,,,,,,,,,,2017-12-06T15:10:00Z,,,,56.0,,
1020,1021,535,5.758940682130914,,53.429969997742056,,,,,,,,,,2017-12-06T15:00:00Z,,25.0,,-29.0,,
1021,1022,150,6.092421141243074,,51.548000004834094,,,,,,,,,,2017-12-06T15:10:00Z,,,,1124.0,,
1022,1023,259,4.191958065415454,,51.4797469967224,,,,,,,,,,2017-12-06T15:00:00Z,,11.0,,126.0,,
1023,1024,47,4.967544271798465,,52.378672992067166,,,,,,,,,,2017-12-06T15:10:00Z,,,,-32.0,,
1024,1025,68,5.108136319748363,,52.870089991783104,,,,,,,,,,2017-12-06T15:00:00Z,,21.0,,-21.0,,
1025,1026,160,3.242052000536235,,51.50371899811523,,,,,,,,,,2017-12-06T15:10:00Z,,,,205.0,,
1026,1027,135,5.950237954791517,,51.9599339993066,,,,,,,,,,2017-12-06T15:10:00Z,,,,852.0,,
1027,1028,80,6.633098729185519,,52.372552076196946,,,,,,,,,,2017-12-06T15:10:00Z,,,,1008.0,,
1028,1029,78,6.8063420156348124,,52.24568311594345,,,,,,,,,,2017-12-06T15:00:00Z,,,,2509.0,,
1029,1030,76,6.8019640084896,,52.246167114773804,,,,,,,,,,2017-12-06T15:00:00Z,,,,1606.0,,
1030,1031,77,6.801736007993804,,52.24682611471342,,,,,,,,,,2017-12-06T15:00:00Z,,,,1740.0,,
1031,1032,103,5.846640810707157,,52.580779997701796,,,,,,,,,,2017-12-06T15:10:00Z,,,,-11.0,,
1032,1033,7,7.208252510693681,,53.23164027535445,,,,,,,,,,2017-12-06T15:10:00Z,,,,129.0,,
1033,1034,491,5.995251065401555,,51.23027999816091,,,,,,,,,,2017-12-06T15:10:00Z,,,,1438.0,,
1034,1035,98,6.185116125891144,,52.70206101712908,,,,,,,,,,2017-12-06T15:10:00Z,,,,-9.0,,
1035,1036,5,6.698486785567053,,52.62083309196092,,,,,,,,,,2017-12-06T15:10:00Z,,,,911.0,,
1036,1037,131,6.062270063111222,,52.017067005221925,,,,,,,,,,2017-12-06T15:10:00Z,,,,739.0,,
1037,1038,216,4.397707103619687,,51.68244499571874,,,,,,,,,,2017-12-06T15:10:00Z,,,,9.0,,
1038,1039,213,4.42177910895369,,51.69488899557817,,,,,,,,,,2017-12-06T15:10:00Z,,,,38.0,,
1039,1040,11,2.9249929999904865,,51.23472599812158,,,,,,,,,,2017-12-06T15:00:00Z,,,,227.0,,
1040,1041,440,5.743093808788955,,51.35072499084206,,,,,,,,,,2017-12-06T15:00:00Z,,,,2510.0,,
1041,1042,441,5.743280809043457,,51.34943999083899,,,,,,,,,,2017-12-06T15:00:00Z,,,,2706.0,,
1042,1043,375,4.830281230548339,,51.792239992622484,,,,,,,,,,2017-12-06T15:00:00Z,,,,56.0,,
1043,1044,419,5.271539443394736,,51.73352398944768,,,,,,,,,,2017-12-06T14:30:00Z,,,,87.0,,
1044,1045,374,4.8070102219986435,,51.78467999280699,,,,,,,,,,2017-12-06T15:00:00Z,,,,57.0,,
1045,1046,381,4.8713922462870975,,51.79913299228654,,,,,,,,,,2017-12-06T15:00:00Z,,,,57.0,,
1046,1047,377,4.83977023470759,,51.76526099252293,,,,,,,,,,2017-12-06T15:00:00Z,,,,63.0,,
1047,1048,382,4.862973243321976,,51.78315299234639,,,,,,,,,,2017-12-06T15:00:00Z,,,,59.0,,
1048,1049,530,5.9582618352761605,,53.515828005657816,,,,,,,,,,2017-12-06T15:10:00Z,,,,-72.0,,
1049,1050,553,6.0639909382485335,,53.40796001131337,,,,,,,,,,2017-12-06T15:10:00Z,,,,8.0,,
1050,1051,424,5.353670495560756,,51.68310998911156,,,,,,,,,,2017-12-06T15:10:00Z,,,,240.0,,
1051,1052,70,5.47877852268185,,52.82227799169119,,,,,,,,,,2017-12-06T15:00:00Z,,46.0,,-9.0,,
1052,1053,128,3.8605610237817647,,51.86277899770978,,,,,,,,,,2017-12-06T15:10:00Z,,,,161.0,,
1053,1054,95,6.077918021080603,,52.6378060089637,,,,,,,,,,2017-12-06T15:10:00Z,,,,-6.0,,
1054,1055,96,5.981580925817514,,52.65817000357117,,,,,,,,,,2017-12-06T15:10:00Z,,,,-12.0,,
1055,1056,163,3.48033100421069,,51.64328999807054,,,,,,,,,,2017-12-06T15:00:00Z,,111.0,,186.0,,
1056,1057,196,3.6939540126933292,,51.65587999793516,,,,,,,,,,2017-12-06T15:00:00Z,,75.0,,187.0,,
1057,1058,255,4.071970047456428,,51.50810999717033,,,,,,,,,,2017-12-06T15:10:00Z,,,,131.0,,
1058,1059,517,6.398434264681988,,53.57375004452607,,,,,,,,,,2017-12-06T15:00:00Z,,,,-47.0,,
1059,1060,74,6.679474817473541,,52.24702308502621,,,,,,,,,,2017-12-06T15:10:00Z,,,,1612.0,,
1060,1061,75,6.675994812470572,,52.24569408426596,,,,,,,,,,2017-12-06T15:10:00Z,,,,1008.0,,
1061,1062,155,5.7443607813098145,,51.76113999222265,,,,,,,,,,2017-12-06T15:10:00Z,,,,793.0,,
1062,1063,218,4.316628086829051,,51.65296699616602,,,,,,,,,,2017-12-06T15:10:00Z,,,,5.0,,
1063,1064,251,4.234155073166789,,51.392829996520334,,,,,,,,,,2017-12-06T15:10:00Z,,,,245.0,,
1064,1065,250,4.2350080733066235,,51.39319799651609,,,,,,,,,,2017-12-06T15:10:00Z,,,,6.0,,
1065,1066,202,3.6217470090384136,,51.76652699799239,,,,,,,,,,2017-12-06T15:00:00Z,,135.0,,171.0,,
1066,1067,100,5.855380820834412,,52.54600999787577,,,,,,,,,,2017-12-06T15:10:00Z,,,,-16.0,,
1067,1068,101,5.8548608206123,,52.54287999784728,,,,,,,,,,2017-12-06T15:10:00Z,,,,-21.0,,
1068,1069,88,6.055180010091322,,52.509858006991394,,,,,,,,,,2017-12-05T12:10:00Z,,,,999999999.0,,
1069,1070,136,5.9531579579776635,,51.95611799941152,,,,,,,,,,2017-12-06T15:10:00Z,,,,999999999.0,,
1070,1071,141,6.029904041355289,,51.88835400282391,,,,,,,,,,2017-12-06T15:10:00Z,,,,999999999.0,,
1071,1072,142,6.029971041453271,,51.88799400282698,,,,,,,,,,2017-12-06T15:10:00Z,,,,999999999.0,,
1072,1073,559,4.150361051613245,,52.92533499704542,,,,,,,,,,2017-12-06T15:00:00Z,,208.0,,,,
1073,1074,29,4.078200043908104,,52.56824399723233,,,,,,,,,,2017-12-06T15:00:00Z,,195.0,,,,
1074,1075,30,4.079319044053169,,52.567567997233574,,,,,,,,,,2017-12-06T15:00:00Z,,196.0,,,,
1075,1076,31,4.263920071273211,,52.488409996555106,,,,,,,,,,2017-12-06T15:00:00Z,,164.0,,,,
1076,1077,352,4.008703037879078,,51.9916769973931,,,,,,,,,,2017-12-06T15:00:00Z,,108.0,,,,
1077,1078,3,2.9966669999991127,,51.94666699810054,,,,,,,,,,2017-12-06T15:00:00Z,,146.0,,,,
1078,1079,112,3.306202001075663,,51.74379699810072,,,,,,,,,,2017-12-06T15:00:00Z,,133.0,,,,
1079,1080,122,3.7354100146397697,,52.008139997888506,,,,,,,,,,2017-12-06T15:00:00Z,,168.0,,,,
1080,1081,525,6.725108686137934,,53.488326104107536,,,,,,,,,,2017-12-06T15:00:00Z,,20.0,,,,
1081,1082,514,6.452926341866741,,53.45704805160829,,,,,,,,,,2017-12-06T15:00:00Z,,2.0,,,,
1082,1083,515,6.460034345435937,,53.49567605289062,,,,,,,,,,2017-12-06T15:00:00Z,,6.0,,,,
1083,1084,531,6.035650902224242,,53.526120009991985,,,,,,,,,,2017-12-06T15:00:00Z,,187.0,,,,
1084,1085,519,6.45060332873209,,53.540686051724784,,,,,,,,,,2017-12-06T15:00:00Z,,54.0,,,,
1085,1086,526,6.676912616603284,,53.513454093119,,,,,,,,,,2017-12-06T15:00:00Z,,14.0,,,,
1086,1087,527,6.6315455483530314,,53.569812083764646,,,,,,,,,,2017-12-06T15:00:00Z,,95.0,,,,
1087,1088,532,6.16539701749152,,53.59483101959576,,,,,,,,,,2017-12-06T15:00:00Z,,212.0,,,,
1088,1089,520,6.367938225257545,,53.61952904077646,,,,,,,,,,2017-12-06T15:00:00Z,,204.0,,,,
1089,1090,528,6.521892403587602,,53.62031006351421,,,,,,,,,,2017-12-06T15:00:00Z,,223.0,,,,
1090,1091,542,5.574776559697726,,53.31880899375108,,,,,,,,,,2017-12-06T15:00:00Z,,3.0,,,,
1091,1092,543,5.581884562503213,,53.354234993927896,,,,,,,,,,2017-12-06T15:00:00Z,,4.0,,,,
1092,1093,544,5.59463056896287,,53.390656994200214,,,,,,,,,,2017-12-06T15:00:00Z,,4.0,,,,
1093,1094,545,5.695061637860423,,53.39225699604375,,,,,,,,,,2017-12-06T15:00:00Z,,18.0,,,,
1094,1095,537,5.572430549545539,,53.48493599410225,,,,,,,,,,2017-12-06T15:00:00Z,,114.0,,,,
1095,1096,539,5.58772856139346,,53.44802899423489,,,,,,,,,,2017-12-06T15:00:00Z,,39.0,,,,
1096,1097,540,5.603180571435715,,53.4500769944659,,,,,,,,,,2017-12-06T15:00:00Z,,52.0,,,,
1097,1098,538,5.623706583220546,,53.484791994891715,,,,,,,,,,2017-12-06T15:00:00Z,,120.0,,,,
1098,1099,541,5.636535595221859,,53.4243429949578,,,,,,,,,,2017-12-05T13:20:00Z,,12.0,,,,
1099,1100,547,5.477385488536419,,53.53080299315317,,,,,,,,,,2017-12-06T15:00:00Z,,203.0,,,,
1100,1101,546,5.659423604227317,,53.54186799568746,,,,,,,,,,2017-12-06T15:00:00Z,,202.0,,,,
1101,1102,506,5.1020863039888145,,53.321312992337475,,,,,,,,,,2017-12-06T15:00:00Z,,87.0,,,,
1102,1103,507,4.98914825748327,,53.32276199283391,,,,,,,,,,2017-12-06T15:00:00Z,,195.0,,,,
1103,1104,561,2.9500099999939566,,53.81663199806152,,,,,,,,,,2017-12-06T15:00:00Z,,199.0,,,,
1104,1105,555,4.660360150303644,,53.27618799470116,,,,,,,,,,2017-12-06T15:00:00Z,,223.0,,,,
1105,1106,563,3.8166710144891933,,55.416662997813084,,,,,,,,,,2017-12-06T15:00:00Z,,264.0,,,,
1106,1107,246,4.136497057235381,,51.36997799693552,,,,,,,,,,2017-12-06T15:00:00Z,,10.0,,,,
1107,1108,238,3.7472080162700636,,51.35777699787359,,,,,,,,,,2017-12-06T15:00:00Z,,11.0,,,,
1108,1109,269,3.9196810303154432,,51.37275299757779,,,,,,,,,,2017-12-06T15:00:00Z,,10.0,,,,
1109,1110,233,3.692310012849284,,51.436299997934256,,,,,,,,,,2017-12-06T15:00:00Z,,25.0,,,,
1110,1111,205,3.807170020014887,,51.63882999779562,,,,,,,,,,2017-12-06T15:00:00Z,,6.0,,,,
1111,1112,211,3.967294034562842,,51.60577499747843,,,,,,,,,,2017-12-06T15:00:00Z,,19.0,,,,
1112,1113,174,3.416747002800148,,51.43694499809182,,,,,,,,,,2017-12-06T15:00:00Z,,57.0,,,,
1113,1114,171,3.3822100021637316,,51.37720999809684,,,,,,,,,,2017-12-06T15:00:00Z,,61.0,,,,
1114,1115,172,3.368752001936031,,51.391932998103655,,,,,,,,,,2017-12-06T15:00:00Z,,53.0,,,,
1115,1116,173,3.3020040010626674,,51.402769998109385,,,,,,,,,,2017-12-06T14:30:00Z,,56.0,,,,
1116,1117,165,3.399067002414937,,51.619430998092334,,,,,,,,,,2017-12-06T15:00:00Z,,97.0,,,,
1117,1118,113,3.3066400010751247,,51.74340099810507,,,,,,,,,,2017-12-06T15:00:00Z,,131.0,,,,
1118,1119,178,3.128611000074305,,51.36583199811766,,,,,,,,,,2017-12-06T14:30:00Z,,78.0,,,,
1119,1120,180,3.207781000345884,,51.379442998117604,,,,,,,,,,2017-12-06T14:30:00Z,,76.0,,,,
1120,1121,175,3.048049999997716,,51.393379998120814,,,,,,,,,,2017-12-06T14:30:00Z,,84.0,,,,
1121,1122,161,3.2420437005336304,,51.50269979811466,,,,,,,,,,2017-12-06T15:00:00Z,,101.0,,,,
1122,1123,13,2.444437993334292,,51.38444299804496,,,,,,,,,,2017-12-06T14:30:00Z,,96.0,,,,
1123,1124,10,2.574993996959656,,51.141662998092265,,,,,,,,,,2017-12-06T14:30:00Z,,39.0,,,,
1124,1125,14,2.705828999013558,,51.349995998113386,,,,,,,,,,2017-12-06T14:30:00Z,,81.0,,,,
1125,1126,15,2.770496999533203,,51.41285999811763,,,,,,,,,,2017-12-06T14:30:00Z,,83.0,,,,
